DepMap_ID,stripped_cell_line_name,CCLE_name,alias,COSMIC_ID,Sanger_ID,disease,disease_sutype,disease_sub_subtype,gender,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity
ACH-000937,PF382,PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909260.0,1043,leukemia,T-cell_ALL, ,Female,DSMZ,2.0,-4.085445886909423,Suspension,RPMI + 10% FBS,28.8
ACH-000938,NALM6,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908158.0,973,leukemia,B-cell_ALL, ,Male,DSMZ,2.0,-4.226184050411781,Suspensions,RPMI + 15% FBS,13.4
ACH-000939,SKUT1,SKUT1_SOFT_TISSUE,,909732.0,725,soft_tissue,leiomyosarcoma, ,Female,ATCC,2.0,-3.349749805708364,Adherent,MEM + 10% FBS,50.4
ACH-000940,AN3CA,AN3CA_ENDOMETRIUM,,910781.0,1294,uterus,uterus_endometrium, ,Female,ATCC,,,,,
ACH-000941,HEC1B,HEC1B_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,ATCC,2.0,-3.722002630559557,Adherent,MEM + 10% FBS,35.5
ACH-000942,HPBALL,HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,T-cell_ALL, ,Male,DSMZ,,,,,
ACH-000943,RKO,RKO_LARGE_INTESTINE,,909698.0,607,colorectal,colorectal_MSI, ,Unknown,ATCC,3.0,-4.991664116131043,Adherent,MEM + 10% FBS,50.9
ACH-000944,NAMALWA,NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908159.0,669,lymphoma,Burkitt_lymphoma, ,Female,JCRB,,,,,
ACH-000945,NCIH650,NCIH650_LUNG,,722066.0,1539,lung,lung_NSC,lung_adenocarcinoma,Male,ATCC,,,,,
ACH-000946,HEC265,HEC265_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,HSSRB,2.0,-3.6039942632326434,Adherent,MEM + 15% FBS,16.2
ACH-000947,OVK18,OVK18_OVARY,,1480371.0,200,ovary,ovary_adenocarcinoma,ovary_endometrioid,Female,Riken,3.0,-4.4573855999931835,Adherent,MEM + 10% FBS,17.7
ACH-000948,2313287,2313287_STOMACH,,910924.0,558,gastric,gastric_adenocarcinoma, ,Male,DSMZ,2.0,-4.357512872686398,Adherent,RPMI + 10% FBS,22
ACH-000949,TGBC11TKB,TGBC11TKB_STOMACH,,909770.0,1917,gastric,gastric_adenocarcinoma, ,Female,RIKEN,,,,,
ACH-000950,LOVO,LOVO_LARGE_INTESTINE,,907790.0,306,colorectal,colorectal_MSI, ,Male,ATCC,3.0,-2.163584096913869,Adherent,F12 + 10% FBS + 2mM Glutamax + 1.5g/l Sodium bicarbonate,46.6
ACH-000951,NCIH2342,NCIH2342_LUNG,,687819.0,1814,lung,lung_NSC,lung_adenocarcinoma,Male,ATCC,,,,,
ACH-000952,MDAPCA2B,MDAPCA2B_PROSTATE,,, ,prostate, , ,Male,ATCC,,,,,
ACH-000953,SUPT1,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sup-T1,909743.0,1452,leukemia,T-cell_ALL, ,Male,ATCC,2.0,-2.7098263054450915,Suspension,RPMI + 10% FBS,7.1
ACH-000954,HEC1A,HEC1A_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,ATCC,,,,,
ACH-000955,SNU407,SNU407_LARGE_INTESTINE,,1660034.0,1907,colorectal,colorectal_MSI, ,Male,KCLB,2.0,-2.397481616704828,,RPMI + 10% FBS + 2mM Glutamine,31.8
ACH-000956,22RV1,22RV1_PROSTATE,22-RV1,924100.0,1027,prostate, , ,Male,ATCC,,,,,
ACH-000957,LS180,LS180_LARGE_INTESTINE,,998189.0,2081,colorectal,colorectal_MSI, ,Female,ATCC,2.0,-2.647049754010934,Adherent,MEM + 10% FBS,47
ACH-000958,SW48,SW48_LARGE_INTESTINE,,909751.0,1,colorectal,colorectal_MSI, ,Female,ATCC,2.0,-2.5597408606614054,Semi-adherent,RPMI + 10% FBS,35.8
ACH-000959,SNUC4,SNUC4_LARGE_INTESTINE,,, ,colorectal,colorectal_MSI, ,Male,KCLB,2.0,-4.12034530998302,Suspension,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,43
ACH-000960,REH,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909696.0,1272,leukemia,B-cell_ALL, ,Female,ATCC,2.0,-4.150041087668597,Suspension,RPMI + 10% FBS,35
ACH-000961,ISHIKAWAHERAKLIO02ER,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,ECACC,,,,,
ACH-000962,OC314,OC314_OVARY,,909257.0,896,ovary,ovary_adenocarcinoma,ovary_serous,Female,ICLC,,,,,
ACH-000963,CCK81,CCK81_LARGE_INTESTINE,,1240123.0,1915,colorectal,colorectal_MSI, ,Female,HSRRB,3.0,-1.6413499602431352,Adherent,MEM + 10% FBS,49.9
ACH-000964,MOLT3,MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,T-cell_ALL, ,Male,PT-6ZZI,,,,,
ACH-000965,RL952,RL952_ENDOMETRIUM,,930082.0,2215,uterus,uterus_endometrium, ,Female,ATCC,2.0,-4.910409729047016,Adherent,DMEM:F12  (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin + 0.01mg/ml Transferrin + 30nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol,40.2
ACH-000966,IGROV1,IGROV1_OVARY,,905968.0,1215,ovary,ovary_adenocarcinoma,ovary_endometrioid,Female,NCI/DCTD,,,,,
ACH-000967,SNUC2A,SNUC2A_LARGE_INTESTINE,,, ,colorectal,colorectal_MSI, ,Female,ATCC,,,,,
ACH-000968,COLO792,COLO792_SKIN,,906814.0,1467,skin,melanoma, ,Male,ECACC,2.0,-3.95396905318524,Adherent,RPMI + 10% FBS,36.8
ACH-000969,KM12,KM12_LARGE_INTESTINE,,905989.0,1990,colorectal,colorectal_MSI, ,Unknown,JCRB,3.0,-3.3162364199723444,Semi-Adherent,RPMI + 10% FBS,19.9
ACH-000970,SNUC5,SNUC5_LARGE_INTESTINE,,1674021.0,152,colorectal, , ,Female,KCLB,,,,,
ACH-000971,HCT116,HCT116_LARGE_INTESTINE,,905936.0,1920,colorectal,colorectal_MSI, ,Male,ATCC,,,,,
ACH-000972,HEC151,HEC151_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,HSSRB,,,,,
ACH-000973,639V,639V_URINARY_TRACT,,906798.0,1483,urinary_tract, , ,Male,ATCC,1.0,-5.791666130395389,Adherent,DMEM + 10% FBS,20.3
ACH-000974,SNGM,SNGM_ENDOMETRIUM,,909735.0,2058,uterus,uterus_endometrium, ,Female,HSSRB,2.0,-3.501529612981189,Adherent,F12 + 20% FBS,9.8
ACH-000975,HCC2450,HCC2450_LUNG,,, ,lung,lung_NSC,lung_adenocarcinoma,Male,,2.0,-4.9057371711890685,Adherent,RPMI + 10% FBS,29.2
ACH-000976,HUCCT1,HUCCT1_BILIARY_TRACT,,907069.0,1213,bile_duct,cholangiocarcinoma,intrahepatic,Male,HSSRB,2.0,-3.68621432049914,Adherent,RPMI + 10% FBS,8.6
ACH-000977,LNCAPCLONEFGC,LNCAPCLONEFGC_PROSTATE,"LNCAPCLONEFGC, LN-Cap-cloneFGC, LNCaP clone FGC",907788.0,2080,prostate, , ,Male,ATCC,,,,,
ACH-000978,EN,EN_ENDOMETRIUM,,1240127.0,1919,uterus,uterus_endometrium, ,Female,DSMZ,2.0,-2.0323643059047334,Adherent,RPMI + 10% FBS,28
ACH-000979,DU145,DU145_PROSTATE,,905935.0,872,prostate, , ,Male,ATCC,,,,,
ACH-000980,NCIH1155,NCIH1155_LUNG,,908467.0,801,lung,lung_NSC,lung_large,Male,ATCC,2.0,-6.553377120249183,Adherent,DMEM:F12 (1:1) + 10% FBS + NEAA,25.8
ACH-000981,DND41,DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1297446.0,1035,leukemia,T-cell_ALL, ,Male,DSMZ,,,,,
ACH-000982,GP2D,GP2D_LARGE_INTESTINE,,, ,colorectal,colorectal_MSI, ,Female,ECACC,,,,,
ACH-000983,KCL22,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330931.0,1513,leukemia,CML, ,Female,DSMZ,2.0,-4.6356373503397625,Suspension,RPMI + 10% FBS,22
ACH-000984,HEC6,HEC6_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,HSSRB,2.0,-2.9133927588630115,Adherent,MEM + 15% FBS,38.1
ACH-000985,LS411N,LS411N_LARGE_INTESTINE,,907794.0,724,colorectal,colorectal_MSI, ,Male,ATCC,,,,,
ACH-000986,HT115,HT115_LARGE_INTESTINE,,907289.0,2099,colorectal, , ,Unknown,ECACC,3.0,-3.7254693368787537,Adherent,DMEM + 15% FBS + 2mM Glutamax,29.8
ACH-000987,MEWO,MEWO_SKIN,,908128.0,102,skin,melanoma, ,Male,ATCC,,,,,
ACH-000988,MFE319,MFE319_ENDOMETRIUM,,1240174.0,1816,uterus,uterus_endometrium, ,Female,DSMZ,2.0,-3.877453979441297,Adherent,RPMI:MEM (1:1) + 20% heat inactivated FBS,42.1
ACH-000989,SNU175,SNU175_LARGE_INTESTINE,,1659928.0,154,colorectal,colorectal_MSI, ,Female,KCLB,,,,,
ACH-000990,HEC108,HEC108_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,HSSRB,,,,,
ACH-000991,SNU81,SNU81_LARGE_INTESTINE,,1660036.0,697,colorectal, , ,Male,KCLB,,,,,
ACH-000992,BICR18,BICR18_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,ECACC,,,,,
ACH-000993,JHUEM7,JHUEM7_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,RIKEN,2.0,-3.721522097904852,Adherent,DMEM:F12 (1:1) + 10% FBS + NEAA,30.2
ACH-000994,HEC59,HEC59_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,HSSRB,2.0,-3.9137796884841705,Adherent,MEM + 15% FBS,33.5
ACH-000995,JURKAT,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,998184.0,1210,leukemia,T-cell_ALL, ,Male,DSMZ,,,,,
ACH-000996,HEC251,HEC251_ENDOMETRIUM,,, ,uterus,uterus_endometrium, ,Female,HSSRB,2.0,-2.964613617347496,Adherent,MEM + 0.15% FBS,17.4
ACH-000997,HCT15,HCT15_LARGE_INTESTINE,,905937.0,1553,colorectal,colorectal_MSI, ,Male,ATCC,,,,,
ACH-000998,CW2,CW2_LARGE_INTESTINE,,910554.0,1833,colorectal,colorectal_MSI, ,Female,RIKEN,,,,,
ACH-000999,SNU1040,SNU1040_LARGE_INTESTINE,,1659823.0,2191,colorectal,colorectal_MSI, ,Male,KCLB,,,,,
ACH-001000,1321N1,1321N1_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,glioma,astrocytoma,Male,ECACC,,,,,
ACH-001001,143B,143B_BONE,,, ,bone,osteosarcoma, ,Female,ATCC,1.0,-4.629024336051699,Adherent,MEM + 10% FBS + 15ug/ml 5-BrdU,11
ACH-001002,451LU,451LU_SKIN,,1287706.0,577,skin,melanoma, ,Male,,,,,,
ACH-001011,ACCS,ACCS_URINARY_TRACT,,, ,urinary_tract, , ,Female,,,,,,
ACH-001015,AZ521,AZ521_SMALL_INTESTINE,,, ,small_intestine, , ,Male,,,,,,
ACH-001016,BECKER,BECKER_CENTRAL_NERVOUS_SYSTEM,,906746.0,2090,central_nervous_system,glioma, ,Male,HSRRB,,,,,
ACH-001017,BGC823,BGC823_STOMACH,,, ,gastric,gastric_adenocarcinoma, ,Male,,,,,,
ACH-001018,BJHTERT,BJHTERT_FIBROBLAST,,, ,fibroblast, , ,Unknown,,,,,,
ACH-001020,BT16,BT16_SOFT_TISSUE,,, ,rhabdoid, , ,Male,,2.0,-2.060468323990009,Adherent,DMEM + 10% FBS,52.3
ACH-001021,C3A,C3A_LIVER,,910850.0,1161,liver, , ,Male,ATCC,,,,,
ACH-001022,CBAGPN,CBAGPN_BONE,CB-AGPN,, ,bone,Ewing_sarcoma, ,Unknown,,,,,,
ACH-001023,CGTHW1,CGTHW1_THYROID,,910568.0,65,thyroid, , ,Female,DSMZ,,,,,
ACH-001024,CHL1,CHL1_SKIN,HMCB,910853.0,739,skin,melanoma, ,Female,ATCC,,,,,
ACH-001028,CHLA06ATRT,CHLA06ATRT_SOFT_TISSUE,,, ,rhabdoid, , ,Female,,2.0,-5.787067938702457,Mixed Adherent and Suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,45.2
ACH-001029,CHLA10,CHLA10_BONE,,, ,bone,Ewing_sarcoma, ,Female,,,,,,
ACH-001030,CHLA218,CHLA218_BONE,,, ,bone,Ewing_sarcoma, ,Female,,,,,,
ACH-001031,CHLA266,CHLA266_SOFT_TISSUE,,, ,rhabdoid, , ,Female,,2.0,-4.195925387152764,Adherent,IMDM + 20% FBS + 2mM Glutamax + 5ug/ml Insulin + 0.01mg/ml Transferrin + 30nM Selenium,35.8
ACH-001032,CHLA32,CHLA32_BONE,,, ,bone,Ewing_sarcoma, ,Female,,,,,,
ACH-001033,CHLA57,CHLA57_BONE,,, ,bone,Ewing_sarcoma, ,Unknown,,2.0,-1.9751697878467491,Suspension,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,45.5
ACH-001034,CHLA9,CHLA9_BONE,,, ,bone,Ewing_sarcoma, ,Female,,,,,,
ACH-001035,CHLA99,CHLA99_BONE,,, ,bone,Ewing_sarcoma, ,Male,,,,,,
ACH-001036,CMK115,CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,AML, ,Male,HSSRB,,,,,
ACH-001037,CMK86,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,AML, ,Male,HSRRB,,,,,
ACH-001038,COGE352,COGE352_BONE,COG-E-352,, ,bone,Ewing_sarcoma, ,Male,,2.0,-5.313793180113786,Light Adherent or Suspension ,IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium,1.8
ACH-001039,COLO205,COLO205_LARGE_INTESTINE,,905961.0,1687,colorectal, , ,Male,ATCC,,,,,
ACH-001041,COLO699,COLO699_LUNG,,, ,lung,lung_NSC,lung_adenocarcinoma,Female,DSMZ,,,,,
ACH-001042,COLO704,COLO704_OVARY,,, ,ovary,ovary_adenocarcinoma, ,Female,DSMZ,,,,,
ACH-001043,COLO775,COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Female,,,,,,
ACH-001044,COLO818,COLO818_SKIN,,, ,skin,melanoma, ,Male,DSMZ,,,,,
ACH-001045,COLO849,COLO849_SKIN,,, , , , ,,DSMZ,,,,,
ACH-001047,CORL51,CORL51_LUNG,,, ,lung,lung_small, ,Male,,,,,,
ACH-001048,COV504,COV504_OVARY,,, ,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,ECACC,2.0,-4.754985781217936,Adherent,DMEM + 10% FBS + 2mM L-glutamine,13
ACH-001049,CPCN,CPCN_LUNG,CPC-N,753547.0,292,lung,lung_small, ,Male,ATCC,,,,,
ACH-001050,CW9019,CW9019_SOFT_TISSUE,,, ,rhabdomyosarcoma, , ,Unknown,,2.0,-3.587913129304973,Adherent,DMEM HG + 10% FBS,19.3
ACH-001052,D384,D384_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,medulloblastoma,med_group_3,Unknown,,,,,,
ACH-001053,D425,D425_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,medulloblastoma,med_group_3,Unknown,,3.0,-2.8529081690142863,Semi-Adherent,DMEM + 10% FBS + 2mM L-glutamine + 2mM Sodium pyruvate,21.8
ACH-001054,D458,D458_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,medulloblastoma,med_group_3,Unknown,,3.0,-3.7082730369342722,Semi-Adherent,DMEM:F12 (1:1) + 15% FBS,26.4
ACH-001055,D556,D556_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,medulloblastoma, ,Unknown,,,,,,
ACH-001057,DERL2,DERL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Male,,,,,,
ACH-001059,DL,DL_SOFT_TISSUE,,, ,rhabdoid, , ,Unknown,,,,,,
ACH-001060,DL40,DL40_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DL-40,, ,lymphoma,T-cell_lymphoma_other, ,Female,,,,,,
ACH-001061,DLD1,DLD1_LARGE_INTESTINE,,, ,colorectal, , ,Male,ATCC,3.0,-4.913825701876383,Adherent,RPMI + 10% FBS,25.9
ACH-001063,DOV13,DOV13_OVARY,,1479987.0,1897,ovary,ovary_adenocarcinoma, ,Female,Academic Lab,,,,,
ACH-001064,EB2,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906846.0,873,lymphoma,Burkitt_lymphoma, ,Female,ATCC,,,,,
ACH-001065,EVSAT,EVSAT_BREAST,,906862.0,1863,breast,ERneg, ,Female,,,,,,
ACH-001066,EWS834,EWS834_BONE,,, , , , ,,,,,,,
ACH-001067,F5,F5_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,meningioma, ,Male,,2.0,-3.385749460395047,Adherent,RPMI + 10% FBS,44.7
ACH-001068,FEPD,FEPD_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Female,,,,,,
ACH-001071,GLC82,GLC82_LUNG,GLC-82,, ,lung,lung_NSC,lung_adenocarcinoma,Female,ICLC,,,,,
ACH-001072,GRM,GRM_SKIN,PSN1,, ,skin,melanoma, ,Male,,,,,,
ACH-001075,NCIH292,NCIH292_LUNG,H292,753604.0,935,lung,lung_NSC, ,Female,ATCC,1.0,-2.95410072750106,Adherent,RPMI + 10% FBS,29.4
ACH-001078,HCC1588,HCC1588_LUNG,,, ,lung,lung_NSC,lung_squamous,Female,KCLB,,,,,
ACH-001079,HCC1897,HCC1897_LUNG,,, ,lung,lung_NSC,lung_squamous,Male,,,,,,
ACH-001081,HCC2998,HCC2998_LARGE_INTESTINE,,905971.0,43,colorectal, , ,Unknown,,,,,,
ACH-001084,HCT8,HCT8_LARGE_INTESTINE,,, ,colorectal, , ,Male,,,,,,
ACH-001086,HELA,HELA_CERVIX,HeLa,1298134.0,1799,cervix, , ,Female,,,,,,
ACH-001087,HK2,HK2_KIDNEY,,, ,kidney,renal,renal_immortalized,Unknown,,,,,,
ACH-001088,HLC1,HLC1_LUNG,HLC-1,, ,lung,lung_NSC,lung_adenocarcinoma,Unknown,,,,,,
ACH-001089,HLE,HLE_LIVER,,907057.0,311,liver, , ,Male,HSRRB,,,,,
ACH-001090,HN,HN_UPPER_AERODIGESTIVE_TRACT,,907059.0,1060,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,DSMZ,,,,,
ACH-001091,HRT18,HRT18_LARGE_INTESTINE,,, ,colorectal,colorectal_MSI, ,Male,,,,,,
ACH-001092,HS571T,HS571T_OVARY,,, , , , ,,,,,,,
ACH-001093,HS604T,HS604T_FIBROBLAST,,, ,fibroblast, , ,Male,ATCC,,,,,
ACH-001094,HTK,HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Female,ECACC,,,,,
ACH-001096,JR,JR_SOFT_TISSUE,JR-1,, ,rhabdomyosarcoma, , ,Unknown,,2.0,-3.5628721800977985,Adherent,RPMI + 10% FBS,52.4
ACH-001097,KARPAS384,KARPAS384_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Male,,,,,,
ACH-001098,KCIMOH1,KCIMOH1_PANCREAS,,, ,pancreas, , ,Female,DSMZ,,,,,
ACH-001099,KD,KD_SOFT_TISSUE,,, ,rhabdoid, , ,Unknown,,,,,,
ACH-001100,KHYG,KHYG_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,"KHYG1, KHYG-1",, ,lymphoma, , ,Unknown,,,,,,
ACH-001101,KLM1,KLM1_PANCREAS,,, ,pancreas, , ,Male,RIKEN,,,,,
ACH-001106,KOPN8,KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330933.0,1206,leukemia,B-cell_ALL, ,Female,DSMZ,,,,,
ACH-001107,KP1N,KP1N_PANCREAS,,1298216.0,228,pancreas, , ,Male,,,,,,
ACH-001108,KP1NL,KP1NL_PANCREAS,,, ,pancreas, , ,Male,,,,,,
ACH-001109,KPMRTRY,KPMRTRY_SOFT_TISSUE,,, ,rhabdoid, , ,Male,,,,,,
ACH-001111,L82,L82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Female,,,,,,
ACH-001113,LC1SQSF,LC1SQSF_LUNG,LC-1F,, ,lung,lung_NSC,lung_squamous,Male,RIKEN,,,,,
ACH-001118,M059J,M059J_CENTRAL_NERVOUS_SYSTEM,,949094.0,2225,central_nervous_system,glioma, ,Male,,,,,,
ACH-001119,MAC2A,MAC2A_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Male,,,,,,
ACH-001120,MB157,MB157_BREAST,,, ,breast, , ,Female,,,,,,
ACH-001121,MEC2,MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,B-cell_lymphoma_other, ,Male,DSMZ,,,,,
ACH-001122,MKL1,MKL1_SKIN,MKL-1,, ,skin,Merkel, ,Male,,,,,,
ACH-001123,MKL2,MKL2_SKIN,MKL-2,, ,skin,Merkel, ,Male,,,,,,
ACH-001125,MOGGCCM,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,,908144.0,1383,central_nervous_system,glioma, ,Unknown,,,,,,
ACH-001126,MOGGUVW,MOGGUVW_CENTRAL_NERVOUS_SYSTEM,,908145.0,1543,central_nervous_system,glioma, ,Male,,,,,,
ACH-001127,MOLT4,MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLT-4,905958.0,2227,leukemia,T-cell_ALL, ,Male,ATCC,,,,,
ACH-001128,MON,MON_SOFT_TISSUE,,, ,rhabdoid, , ,Male,,2.0,-1.4944794066406784,Adherent,RPMI + 10% FBS,25.8
ACH-001129,MONOMAC1,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,AML, ,Male,DSMZ,2.0,-1.7378723457242915,Suspension,RPMI + 10% FBS + 2mM Glutamine + 1mM Sodium pyruvate + 0.1mM NEAA,53.4
ACH-001130,MOTN1,MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma, , ,Female,DSMZ,,,,,
ACH-001131,MS1,MS1_SKIN,,753594.0,674,skin,Merkel, ,Unknown,,,,,,
ACH-001132,MTA,MTA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma, , ,Female,,,,,,
ACH-001134,MYLA,MYLA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Unknown,,2.0,-3.9157138531199513,Suspension,RPMI + 10% Human AB serum + 2mM Glutamine + 100units/ml IL-2 + 100units/ml IL-4,10.7
ACH-001136,NCIH187,NCIH187_LUNG,H187,688007.0,1323,lung,lung_small, ,Male,,,,,,
ACH-001137,NCIH1993,NCIH1993_LUNG,H1933,908476.0,78,lung,lung_NSC,lung_adenocarcinoma,Female,,,,,,
ACH-001138,NCIH2141,NCIH2141_LUNG,H2141,688014.0,1537,lung,lung_small, ,Male,ATCC,,,,,
ACH-001140,NCIH820,NCIH820_LUNG,H820,, ,lung,lung_NSC,lung_adenocarcinoma,Male,,,,,,
ACH-001142,NHAHTDD,NHAHTDD_PRIMARY,,, ,central_nervous_system,central_nervous_system_immortalized, ,Unknown,,,,,,
ACH-001143,NKL,NKL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma, , ,Male,,,,,,
ACH-001145,OC316,OC316_OVARY,,, ,ovary,ovary_adenocarcinoma, ,Female,ICLC,,,,,
ACH-001146,OCILY10,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-LY10,, ,lymphoma,DLBCL, ,Female,,,,,,
ACH-001147,OCILY12,OCILY12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma, , ,Male,,,,,,
ACH-001148,OCILY132,OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-LY12,, ,lymphoma, , ,Female,,,,,,
ACH-001150,OUMS27,OUMS27_BONE,,, ,bone,chondrosarcoma, ,Male,HSSRB,,,,,
ACH-001151,OVCAR5,OVCAR5_OVARY,,905969.0,1858,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,Garraway Lab,2.0,-6.367108677198093,Adherent,RPMI + 5% FBS,16.5
ACH-001162,PCM6,PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Female,Riken,,,,,
ACH-001163,CCLFPEDS0001T,CCLFPEDS0001T_KIDNEY,,, ,kidney, , ,Unknown,,2.0,-3.8820830466783214,Adherent,RPMI + 10% FBS,10.2
ACH-001164,CCLFPEDS0003T,CCLFPEDS0003T_SOFT_TISSUE,,, ,soft_tissue,sarcoma_undifferentiated, ,Unknown,,2.0,-2.8292109451685516,Adherent,DMEM:F12 (3:1) + 2mM L-glutamine + 5ug/ml Insulin + 0.4ug/ml Hydrocortisone + 550ug/ml Pen-Strep + 5uM Y-27632 + 8.6ng/ml Cholera toxin + 10ng/ml EGF + 250ng/ml Fungizone + 10ug/ml Gentamicin,61
ACH-001170,PETA,PETA_SKIN,,, ,skin,Merkel, ,Unknown,,,,,,
ACH-001171,PL45,PL45_PANCREAS,,, ,pancreas, , ,Male,ATCC,,,,,
ACH-001173,R262,R262_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,medulloblastoma, ,Unknown,,2.0,-4.926996003178443,Adherent,DMEM:F12 (1:1) + 10% FBS + Glutamine,7
ACH-001175,RCC4,RCC4_KIDNEY,,, ,kidney, , ,Unknown,,,,,,
ACH-001182,RPMI6666,RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909701.0,961,other, , ,Unknown,ATCC,,,,,
ACH-001183,RT11284,RT11284_URINARY_TRACT,,, ,urinary_tract, , ,Female,ECACC,2.0,-2.784359606415457,Adherent,MEM + 10% FBS + 1% NEAA + 2mM Glutamax,37.6
ACH-001184,SCMCRM2,SCMCRM2_SOFT_TISSUE,,, ,rhabdomyosarcoma, , ,Female,"Janet Shipley, Sarcoma Molecular Pathology, The Institute of Cancer Research",2.0,-2.887635530464721,Adherent,DMEM + 10% FBS,46.2
ACH-001187,SF8657,SF8657_SKIN,,, ,skin,melanoma, ,Male,,,,,,
ACH-001188,SHSY5Y,SHSY5Y_AUTONOMIC_GANGLIA,,, ,peripheral_nervous_system,neuroblastoma, ,Female,ATCC,,,,,
ACH-001189,SJRH30,SJRH30_SOFT_TISSUE,,909716.0,2260,rhabdomyosarcoma, , ,Male,ATCC,,,,,
ACH-001190,SKMEL2,SKMEL2_SKIN,,905955.0,1191,skin,melanoma, ,Male,ATCC,2.0,-3.808836560133377,Adherent,MEM + 10% FBS,26.1
